bvid,title,length,category,topic,season,created,play,status,video,text,url
BV1yD4y1C726,祖母绿和绿色绿柱石啥关系？,01:36,02_彩色宝石,02_彩色宝石,,1664361181,3829,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1yD4y1C726
BV18t4y1P7jx,宝石之国里的“脆皮”宝石有哪些？科普级盘点！,02:14,【合集】宝石之国,02_彩色宝石,宝石之国,1664186837,40881,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石之国,,https://www.bilibili.com/video/BV18t4y1P7jx
BV1S24y1d7a2,温暖如光的芬达石，等你来挑选！,01:38,02_彩色宝石,02_彩色宝石,,1663927234,10487,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1S24y1d7a2
BV1j8411b75z,谁说珍珠太老气？看看巴洛克珍珠,01:40,04_有机宝石,04_有机宝石,,1663844719,5858,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/04_有机宝石,,https://www.bilibili.com/video/BV1j8411b75z
BV1ce4y1h7E3,路边捡到的小石头别扔，说不定是钻石呢？,01:07,01_钻石,01_钻石,,1663668000,6828,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1ce4y1h7E3
BV1me411T7iK,买蓝宝在乎有烧无烧吗？颜值即正义,02:39,02_彩色宝石,02_彩色宝石,,1663581553,13313,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1me411T7iK
BV1Z24y1Z7Cg,什么证书让相同品质的珍珠价格差一倍！,03:05,04_有机宝石,04_有机宝石,,1663323483,20792,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/04_有机宝石,,https://www.bilibili.com/video/BV1Z24y1Z7Cg
BV1wd4y167rx,王室的珠宝价值不菲，趁机打开国王的珠宝匣……,02:19,10_珠宝文化与故事,10_珠宝文化与故事,,1663236000,16318,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/10_珠宝文化与故事,,https://www.bilibili.com/video/BV1wd4y167rx
BV13e4y187UX,果冻般质感的素面祖母绿，实在找不到理由拒绝！,01:32,02_彩色宝石,02_彩色宝石,,1663150441,6321,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV13e4y187UX
BV1aP4y1Z7eR,宝石之国里的老大哥，存在几十亿年的黄钻，大有来头！,04:41,【合集】宝石之国,01_钻石,宝石之国,1663046595,115820,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石之国,,https://www.bilibili.com/video/BV1aP4y1Z7eR
BV1KG4y1z7i4,合成钻石既然不保值，那值得买吗？,02:52,01_钻石,01_钻石,,1662716541,9011,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1KG4y1z7i4
BV1Je41137eB,灰尖晶都已经火到这种程度了吗？,03:11,02_彩色宝石,02_彩色宝石,,1662633672,18794,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Je41137eB
BV1yd4y1g7cf,打造一枚独一无二的戒指，采用这种设计效果出众,03:13,05_金属首饰与佩戴,05_金属首饰与佩戴,,1662372000,15159,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1yd4y1g7cf
BV12P4y1f7Vh,蹲一个现场鉴定，你们看看这些都是什么宝石？,01:07,02_彩色宝石,02_彩色宝石,,1662112800,8717,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV12P4y1f7Vh
BV15t4y1J7rX,木佐色祖母绿为什么涨价，这几点一定要知道！,04:36,02_彩色宝石,02_彩色宝石,,1662026400,6699,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV15t4y1J7rX
BV14e4y1Y7nq,阿富汗碧玺上新，无路可逃了朋友们！,03:15,02_彩色宝石,02_彩色宝石,,1661862935,10251,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV14e4y1Y7nq
BV1xU4y167G2,“钻石恒久远一颗永流传”是怎么一路开挂的？,03:43,01_钻石,01_钻石,,1661594400,6772,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1xU4y167G2
BV19P41157SH,不会还有人不知道这个“定情信物”的历史吧？,01:55,10_珠宝文化与故事,10_珠宝文化与故事,,1661424939,3775,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/10_珠宝文化与故事,,https://www.bilibili.com/video/BV19P41157SH
BV1XV4y1p7SS,90%的人遇到过的珠宝骗局，看完不要再上当了！,02:56,06_鉴定与避坑,06_鉴定与避坑,,1661335200,6906,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1XV4y1p7SS
BV1aP411j7gW,买宝石该考虑哪些方面？这一篇精准拿捏,08:20,02_彩色宝石,02_彩色宝石,,1660989600,10475,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1aP411j7gW
BV1xS4y1W7gp,哪些才是高性价比宝石？码住不后悔,05:25,02_彩色宝石,02_彩色宝石,,1660816800,23993,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1xS4y1W7gp
BV1WS4y1x7S9,性价比钻石上新 备婚买钻不踩坑,01:07,01_钻石,01_钻石,,1660642142,5836,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1WS4y1x7S9
BV1kT411A7YK,明码标价八心八箭坦桑石，切出了矢车菊的感觉！,02:36,02_彩色宝石,02_彩色宝石,,1660561707,16955,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1kT411A7YK
BV1TT411A79b,越看越耐看的赛黄晶，趁小众先了解一下！,02:47,02_彩色宝石,02_彩色宝石,,1660298400,13482,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1TT411A79b
BV1tY4y1A7zM,此锆石非彼锆石 天然锆石什么样？,03:52,02_彩色宝石,02_彩色宝石,,1660125600,17431,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1tY4y1A7zM
BV1314y1b7Ln,珠宝遇到珐琅工艺碰撞出怎样的火花？,04:08,05_金属首饰与佩戴,05_金属首饰与佩戴,,1660033412,5210,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1314y1b7Ln
BV1qd4y1T7iq,这几种珠宝证书，到底有什么不一样？,06:18,06_鉴定与避坑,06_鉴定与避坑,,1659692815,13136,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1qd4y1T7iq
BV1Vd4y1S7F5,七夕特供｜原创设计带来的顶级浪漫！,04:39,05_金属首饰与佩戴,05_金属首饰与佩戴,,1659603925,7984,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1Vd4y1S7F5
BV1qU4y1Y7Ku,为什么彩色宝石的八心八箭那么少见？,05:40,02_彩色宝石,02_彩色宝石,,1659438181,45249,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1qU4y1Y7Ku
BV17B4y1r7B2,西藏饰品避坑指南，你中招了吗？,04:48,06_鉴定与避坑,06_鉴定与避坑,,1659350720,23529,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV17B4y1r7B2
BV1eN4y177q8,从外表到身价都让你捉摸不透，还得是它！,05:27,11_其他,11_其他,,1659083650,102638,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV1eN4y177q8
BV1Lr4y1j7hL,别的蓝宝石你都认识，这颗蓝宝石也想要逆袭！,05:03,02_彩色宝石,02_彩色宝石,,1658928821,19006,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Lr4y1j7hL
BV1za411U7Nt,结婚珠宝怎么选？哪些一定要有？,03:27,05_金属首饰与佩戴,05_金属首饰与佩戴,,1658743666,14880,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1za411U7Nt
BV1pe4y197zZ,不同实验室标准不同结果不同，要咋整？！,04:05,06_鉴定与避坑,06_鉴定与避坑,,1658563387,9489,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1pe4y197zZ
BV1Sd4y1Q7KH,夏日珠宝重磅来袭！百搭海蓝宝超高性价比,02:04,02_彩色宝石,02_彩色宝石,,1658316723,16544,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Sd4y1Q7KH
BV1p34y1J78q,买珠宝商家不一定会告诉你的证书坑，看完再也不怕被坑了！,04:41,06_鉴定与避坑,06_鉴定与避坑,,1658228919,10200,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1p34y1J78q
BV1we4y1d7Dz,听过超级圣玛利亚海蓝宝吗？,04:00,02_彩色宝石,02_彩色宝石,,1657877632,14046,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1we4y1d7Dz
BV1wa411H76K,宝石大国破产，还有人想捡漏？清醒一点！,03:43,02_彩色宝石,02_彩色宝石,,1657719382,32574,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1wa411H76K
BV1te4y1R7EV,谁说结婚只有“鸽子蛋”？来看看另类结婚珠宝！,01:30,05_金属首饰与佩戴,05_金属首饰与佩戴,,1657629433,94085,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1te4y1R7EV
BV1TS4y1J7Mm,什么蓝宝身价最高？你猜对了吗！,02:32,02_彩色宝石,02_彩色宝石,,1657529818,6030,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1TS4y1J7Mm
BV1RZ4y1a7rp,谁说石榴石都是便宜货？芬达石潜力无限大！,03:39,02_彩色宝石,02_彩色宝石,,1657273019,10930,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1RZ4y1a7rp
BV1AZ4y1Y74m,【10w粉丝抽奖后续】七月福利返场，不看亏大！,01:23,09_品牌新品与动态,09_品牌新品与动态,,1657098913,80222,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV1AZ4y1Y74m
BV1rG411x7AP,三大、四大、五大贵重宝石傻傻分不清？看完就懂！,02:36,02_彩色宝石,02_彩色宝石,,1657019543,9226,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1rG411x7AP
BV13f4y1Z7cD,欧美年轻人始于颜值忠于品质的蓝宝石，竟然是它？,03:09,02_彩色宝石,02_彩色宝石,,1656730988,8283,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV13f4y1Z7cD
BV1jB4y1W7mo,宝石放大镜的正确使用姿势应该是什么样？,01:54,02_彩色宝石,02_彩色宝石,,1656403807,8077,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1jB4y1W7mo
BV1Lt4y187u3,别跟风买这种欧泊，你知道你被“坑货”盯上了吗？,02:25,02_彩色宝石,02_彩色宝石,,1656323442,11192,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Lt4y187u3
BV1pL4y1P74s,妙啊！祖母绿竟然是翡翠的平替？！,02:18,02_彩色宝石,02_彩色宝石,,1656060676,9477,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1pL4y1P74s
BV1kZ4y1v7nj,终于来了！10w粉丝成就达成，来送福利啦！,02:28,09_品牌新品与动态,09_品牌新品与动态,,1655895514,29001,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV1kZ4y1v7nj
BV12Y4y1g7Jv,大学专业怎么选？珠宝设计值得报考吗？,05:13,05_金属首饰与佩戴,05_金属首饰与佩戴,,1655811681,15458,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV12Y4y1g7Jv
BV1A3411u7gG,宝石之国里出场几分钟就占尽风光的帕帕拉恰，什么来头？,05:13,【合集】宝石之国,02_彩色宝石,宝石之国,1655712717,215088,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】宝石之国,,https://www.bilibili.com/video/BV1A3411u7gG
